3307	311
1898	312
2818	313
974	314
6773	315
502	316
615	317
1238	318
821	319
565	320
1676	321
2482	322
737	323
224	324
1294	325
4993	326
624	327
4128	328
1039	329
231	330
6501	331
4228	332
6326	333
3111	334
5765	335
473	336
87	337
240	338
705	339
4563	340
136	341
6012	342
6825	343
5965	344
470	345
585	346
847	347
764	348
4119	349
6006	350
311	351
2765	352
2064	353
911	354
523	355
4592	356
735	357
5225	358
1482	359
39	360
2020	361
2054	362
859	363
4838	364
323	365
2563	366
714	367
811	368
161	369
666	370
2855	371
325	372
4607	373
2745	374
4104	375
3086	376
500	377
4164	378
6280	379
3584	380
530	381
971	382
1581	383
3544	384
5726	385
14	386
6911	387
4390	388
4908	389
4033	390
6175	391
95	392
22	393
499	394
3416	395
141	396
4705	397
974	398
2475	399
22	400
1064	401
4623	402
6937	403
5030	404
1443	405
88	406
4078	407
298	408
528	409
1830	410
471	411
40	412
150	413
4853	414
129	415
858	416
1161	417
413	418
2995	419
300	420
728	421
4732	422
2056	423
3052	424
2503	425
386	426
4909	427
332	428
2540	429
6347	430
3947	431
14	432
5673	433
3129	434
764	435
5977	436
4738	437
168	438
2431	439
4	440
155	441
1241	442
136	443
161	444
57	445
605	446
357	447
435	448
562	449
6310	450
4715	451
678	452
6166	453
4301	454
177	455
629	456
617	457
2595	458
241	459
167	460
1811	461
1169	462
6506	463
15	464
138	465
287	466
1363	467
1300	468
1455	469
5686	470
6039	471
206	472
5581	473
4210	474
1367	475
466	476
3886	477
282	478
2583	479
2041	480
866	481
55	482
6424	483
3848	484
482	485
23	486
225	487
6805	488
2050	489
5855	490
996	491
3928	492
5248	493
5614	494
725	495
725	496
4770	497
3245	498
79	499
4957	500
723	501
2993	502
3575	503
4198	504
1356	505
153	506
1218	507
586	508
1616	509
2195	510
660	511
42	512
2199	513
5715	514
176	515
5712	516
5950	517
6916	518
6095	519
1532	520
1474	521
22	522
4570	523
5770	524
308	525
184	526
504	527
2077	528
1200	529
5239	530
4244	531
4	532
1209	533
2061	534
147	535
286	536
992	537
5883	538
4453	539
6685	540
5838	541
1084	542
4689	543
830	544
4984	545
5980	546
3917	547
655	548
22	549
1987	550
4379	551
88	552
33	553
4245	554
4888	555
6824	556
3855	557
805	558
6027	559
6382	560
6626	561
4013	562
840	563
4754	564
263	565
1682	566
5134	567
6218	568
270	569
5107	570
2364	571
90	572
4047	573
5250	574
4757	575
2440	576
2219	577
6408	578
6913	579
1159	580
1324	581
5616	582
1512	583
6923	584
271	585
682	586
389	587
882	588
3379	589
6118	590
173	591
6588	592
1644	593
1560	594
6934	595
3619	596
492	597
130	598
292	599
4541	600
2909	601
393	602
3621	603
1940	604
6894	605
2417	606
3555	607
5967	608
251	609
